student_id,dropout_probability,flagged_at_risk
f93a61dc7450,0.459,False
51f5e1f36ba1,0.459,False
5ffc81f5d57d,0.458,False
a3c73c1e07e7,0.458,False
a3e0ec59e30d,0.458,False
e3a264c8cd8d,0.458,False
f2bd2c6ad56b,0.458,False
ac14cd94fa7b,0.458,False
117ef4f82853,0.458,False
f06decef7000,0.458,False
9a6e72248392,0.458,False
1927a339d0ec,0.458,False
f0791bbb929b,0.458,False
83290d351374,0.458,False
803d4c4ac5a4,0.458,False
803289d74361,0.458,False
984caa809cb6,0.458,False
58890524e98b,0.458,False
c44184cb36ac,0.458,False
ba2fbae6b63e,0.458,False
7214c1d55ccd,0.458,False
2f92607ca0a7,0.458,False
33f7ed4d2fb4,0.458,False
7063f1013d24,0.458,False
1a034f0241e4,0.458,False
6978e5ab02a2,0.458,False
8f63260f5b94,0.458,False
979515958823,0.458,False
5680721e3d00,0.458,False
f3a0b2ef3d33,0.458,False
8c1d5e442b37,0.458,False
d778c8b628d1,0.457,False
f04ef97b46a8,0.457,False
7d03599235b8,0.457,False
29763c2ae827,0.457,False
75664ff2afa8,0.457,False
6b9f91e31b3a,0.457,False
cee0d96cf5f5,0.457,False
0c997245eb05,0.457,False
95f396b84d69,0.457,False
d76a1748d5a7,0.457,False
9b0f4ddccb36,0.457,False
3edb8db9866d,0.457,False
ed53318199c7,0.457,False
65ca3a2b158a,0.457,False
49838a627358,0.457,False
a62a22014572,0.457,False
d98358aa5376,0.457,False
7c88d0240926,0.457,False
990c34c29789,0.457,False
3d4ece193c1c,0.457,False
16e190e6509b,0.457,False
1091e8da56fe,0.457,False
e235a9b153ba,0.456,False
586ecf6ec7ea,0.456,False
60725743dad7,0.456,False
bddf80f2b596,0.456,False
e4950d74341a,0.456,False
074d5f4eb7bb,0.456,False
32d204021ce4,0.456,False
f35a721859e1,0.456,False
6cd40c09e729,0.456,False
98037cf29043,0.456,False
0f073081efbe,0.456,False
d358dea7880d,0.456,False
983cfc77b664,0.456,False
f328fdc21403,0.456,False
b1a9050de1ef,0.456,False
589eb279feaa,0.456,False
7abc59c3d871,0.456,False
192cf91a9da6,0.456,False
698a73f35d03,0.456,False
eb406a257f2d,0.456,False
76c14e8fd18e,0.455,False
549046b44172,0.455,False
fccd2edcc505,0.455,False
39e1e837c51f,0.455,False
aa14a3ee3283,0.455,False
7cad975dcaf5,0.455,False
1bf5fe1af42d,0.455,False
18e3cf4b1f10,0.455,False
f2385e27bfd5,0.455,False
3e01d3f7c356,0.455,False
f53809e5948c,0.455,False
0f65335e5d0d,0.455,False
c3704c0dc395,0.455,False
c9b9d37e6b73,0.455,False
f85d400a5f7d,0.455,False
4ace5854b142,0.455,False
a44230da001e,0.455,False
221f7c1c19aa,0.455,False
1dd948801190,0.455,False
7adac00f105c,0.455,False
f67d26c09dc9,0.455,False
2c877a398fe2,0.455,False
74911f34e811,0.455,False
01da0e3c2cb8,0.455,False
bf475bfa7faa,0.455,False
07d52432dec0,0.455,False
bcbc9c0c53d0,0.455,False
4d6bbcb893de,0.455,False
18671e966bcd,0.455,False
d40ab381cd5b,0.455,False
d001a49fe9df,0.455,False
4cbafed9351e,0.455,False
a5bd17fd3d4b,0.454,False
e5f217582907,0.454,False
1ef75555f958,0.454,False
87d4bd097ab3,0.454,False
cbe5f6fa2fc0,0.454,False
b3b3f719a84f,0.454,False
58b28dda2669,0.454,False
088a9567e6b7,0.454,False
e47887beae9b,0.454,False
58904109f50a,0.454,False
bf962791db5c,0.454,False
a177d0350afd,0.454,False
784bcfad12fd,0.454,False
1e16b6c520bc,0.454,False
436319ff9271,0.454,False
9d61ebdb350d,0.454,False
f432fe3f09d2,0.454,False
f3860e86da26,0.454,False
19a8a54a70b2,0.454,False
85f81ba81b57,0.454,False
7f71dc3c6253,0.454,False
62158da83e42,0.454,False
14e318b8fe74,0.454,False
f128ccc4296c,0.454,False
14a9a7d99ee9,0.454,False
131941efd8f3,0.454,False
5f8c27f97179,0.454,False
fc42e425e900,0.454,False
fd2280690459,0.454,False
fba73998f9d7,0.453,False
afef959212b7,0.453,False
45a90fe00f9f,0.453,False
8ac16979e514,0.453,False
aa898a448f91,0.453,False
25829ad1c0af,0.453,False
1231c237c0d8,0.453,False
4541ab464a90,0.453,False
72ea232928d7,0.453,False
1c7c674dba02,0.453,False
d7f0a3c1541c,0.453,False
681c2a2bd0e9,0.453,False
f7141cb2c985,0.453,False
f68415b340ad,0.453,False
7283e45bfa87,0.453,False
f7a054e46f41,0.453,False
42d56f50d4c4,0.453,False
5e44ccb87db3,0.453,False
2f7a93e0a446,0.453,False
d9c7fb0a81fa,0.453,False
7b1caa02d0a4,0.453,False
ca23aa3b7630,0.453,False
1affeb0421ab,0.453,False
951b06dd2450,0.453,False
b91c662878fd,0.453,False
764edb8324f3,0.453,False
036997ed86f0,0.453,False
8d9e82f29ec9,0.453,False
b43b76d47878,0.453,False
555d84dae54a,0.453,False
a777ba2f85a0,0.453,False
a9b1c097c615,0.453,False
5d9e9c7acd4e,0.453,False
d4eaf3671fcb,0.453,False
6b60257d9542,0.453,False
e85b8f80441c,0.453,False
11eff7837388,0.453,False
154999ff42f1,0.453,False
1a6f81a66c76,0.453,False
e96d3edd13c7,0.453,False
904b66998a61,0.452,False
f2394141dc4f,0.452,False
60dd828464a3,0.452,False
a2d1c34b9014,0.452,False
bfafb9353fdc,0.452,False
abf2b9c868c7,0.452,False
65ecb53871a9,0.452,False
0015a14d0e61,0.452,False
5b4005af81a7,0.452,False
795934552c53,0.452,False
2aad2a33804b,0.452,False
7651a6d58971,0.452,False
554520f10de4,0.452,False
88cac2147b58,0.452,False
bdd4147d0fd3,0.452,False
cb53ee764de9,0.452,False
9bfbe9c43cc7,0.452,False
da2e9d2b33c2,0.452,False
a04f3ab6c0a7,0.451,False
d274d13f9b62,0.451,False
5afbfc0bbe4b,0.451,False
5f454c1adf9c,0.451,False
096a8b89b9d8,0.451,False
af591d90425c,0.451,False
791fb97931a0,0.451,False
e17139fde01b,0.451,False
2f40fd8ed84c,0.451,False
7a599fe11605,0.451,False
6d1e3491b744,0.451,False
0b037d04d801,0.451,False
86934fc5deda,0.451,False
4146c19d9435,0.451,False
cc49a5e838c2,0.451,False
85f244bae452,0.451,False
7d55c94dc28c,0.451,False
3073ca8a3d1e,0.451,False
7eb979929010,0.451,False
7e27e1868c4d,0.451,False
6df86d288b7c,0.451,False
99abf5020995,0.451,False
3706cce05f77,0.451,False
0f7852f8c617,0.451,False
a1a7c4d23006,0.451,False
02b3d0500ca6,0.451,False
760b1fb25b6f,0.451,False
8fa0c7ab4cfd,0.451,False
a2672ec0cb09,0.45,False
defe7847df8d,0.45,False
011ae1e38ea5,0.45,False
011a79cccebf,0.45,False
ce2cc5c12ec1,0.45,False
f3f14244ee1d,0.45,False
b6d459ac6b9a,0.45,False
e83d306d3bfb,0.45,False
19a47d3e6f1b,0.45,False
61277d6a1cad,0.45,False
7e1bdc549bff,0.45,False
87745a441310,0.45,False
c97784fea282,0.45,False
2d6b27cbeaf6,0.45,False
e2998027cf14,0.45,False
e3b5058bef63,0.45,False
6caf2ae1afca,0.45,False
1308c5e455f5,0.45,False
fa616de95de5,0.45,False
ba190fc37958,0.45,False
9d573601c378,0.45,False
39e436df1901,0.45,False
efec0b79a751,0.45,False
3bd104c66128,0.45,False
d989e859fee6,0.45,False
4201c19b0c51,0.45,False
9af52a709b8a,0.449,False
6ce2aba8985a,0.449,False
437b614f733b,0.449,False
40c03fd10635,0.449,False
045cef7bc59b,0.449,False
57368e2ae31f,0.449,False
b88be04f6948,0.449,False
7c8ef048313e,0.449,False
6aba66f4249e,0.449,False
f5d59cceef5b,0.449,False
dd102d9e0165,0.449,False
73c4a81344a1,0.449,False
fba29971f05e,0.449,False
5a470550263e,0.449,False
219f4fc20e8a,0.449,False
724613fb19be,0.449,False
5b4aab4a8e46,0.449,False
7f361d9ef438,0.449,False
da8ddd2372ee,0.449,False
babff6d2ee40,0.449,False
421eb6a8366b,0.449,False
87f90f50d86a,0.449,False
d2cad62190da,0.449,False
89fe4aef143b,0.449,False
811f9dc5919b,0.448,False
7a145fdc514a,0.448,False
557660e0e3cc,0.448,False
d6470506bfcc,0.448,False
f064e45ff406,0.448,False
c3d546619765,0.448,False
b2922c3b93fc,0.448,False
95e99e4bea3a,0.448,False
f2c221339cca,0.448,False
844eea9bda4c,0.448,False
95a0afb50648,0.448,False
d0c01582fc91,0.448,False
98522a428e73,0.448,False
0082a715fea4,0.448,False
aac1e2c92c2b,0.448,False
13eb4ec900c6,0.448,False
476e2f3795d0,0.448,False
0a308c35cc87,0.448,False
9f1234efe300,0.448,False
e46946356767,0.448,False
237f38745dba,0.448,False
43ec04565d83,0.448,False
2e928f1096d7,0.448,False
7a053ca87f42,0.448,False
070d01348f39,0.447,False
eef561bd925b,0.447,False
611bbfda7d02,0.447,False
3638b9229722,0.447,False
362b9e6407d5,0.447,False
8d120f47f371,0.447,False
48a73091479f,0.447,False
14fa07111d0c,0.447,False
d9617e9c1a3d,0.447,False
0a5bcc26aa5b,0.447,False
b3c4d5a3f18a,0.447,False
46cec36616b1,0.447,False
2c9421f7bc0e,0.447,False
1f59af3cfb47,0.447,False
1f6c84a878cd,0.447,False
08b0b9969df8,0.447,False
6ccc7490256b,0.447,False
3a62dcbe6f82,0.447,False
90bdfdc566dd,0.447,False
d77b0ab3f457,0.447,False
1cc8a85f9f12,0.447,False
4c10ca2ea1dc,0.447,False
6e8ade5e6f55,0.447,False
2a9a364f19fc,0.447,False
0446900f6b36,0.447,False
192c6472fe74,0.447,False
4e566500fc85,0.447,False
f3e462cf1cf0,0.447,False
83bb31f3719b,0.447,False
56c90b14b983,0.447,False
0ec6dc93dc2b,0.446,False
f5b599dfed10,0.446,False
0ba3bddf1213,0.446,False
69e14f11679f,0.446,False
39660272c027,0.446,False
2b847d880e71,0.446,False
bf3c60b04a04,0.446,False
3b1c889bb4cb,0.446,False
6539818d0b27,0.446,False
c88ff57cfe97,0.446,False
2d6b0a39a352,0.446,False
9d2e94fb2575,0.446,False
30aa4ad89aab,0.446,False
9337ea5be132,0.446,False
cb41015e2fdb,0.446,False
e40851bb39e5,0.446,False
6ede55af060d,0.446,False
3e8de081f7aa,0.446,False
7eed8bf15dec,0.446,False
6d7a7eb90214,0.446,False
eb02266ee5b4,0.446,False
6ec4dc65a211,0.446,False
950cefd60de3,0.446,False
83b0f109bc05,0.446,False
d6b26026801d,0.446,False
ed5ee28648e0,0.446,False
6b539d29d9e3,0.446,False
74b78f38024b,0.446,False
7f52ad3fe174,0.446,False
6da3ddee774f,0.446,False
5cfb4fa848f2,0.446,False
efc13f4472ce,0.446,False
586b98226539,0.446,False
4cd148bba5bb,0.446,False
c0ef9af19e8d,0.446,False
1e8d4a28544a,0.446,False
9c1f66d897d1,0.445,False
513505e62482,0.445,False
2a814d770d1a,0.445,False
74a400340c9e,0.445,False
fe099e2b1b37,0.445,False
8e5976b10099,0.445,False
7fc99d4912f9,0.445,False
83c30fc1d93c,0.445,False
0c334b5518ea,0.445,False
e89b72eba536,0.445,False
14a31020533b,0.445,False
971636acb193,0.445,False
c2c824934d4d,0.445,False
05118a63a22e,0.445,False
aa9c24435a28,0.445,False
8b82f6ea37b3,0.445,False
055ce5205a1d,0.445,False
447ee3451cb6,0.445,False
7b29c6b6d19f,0.445,False
5b4a690bb3b1,0.445,False
d25ba867ef3e,0.445,False
e5b9061ca8ba,0.445,False
1d98eb27e52e,0.445,False
efaf383908ef,0.445,False
651d62c40794,0.445,False
9b4b4ce58c56,0.445,False
0b65c2d775bb,0.445,False
adce960f78f0,0.445,False
335e1278abfc,0.445,False
a7d6841075f4,0.445,False
ea6ef1e255e9,0.445,False
f172421d8506,0.445,False
5193348bce0c,0.445,False
db7ec9e47a98,0.445,False
bf0a103ff215,0.444,False
f032730b5bb4,0.444,False
e08b3e7abd39,0.444,False
45d7df774779,0.444,False
78cdfb841b52,0.444,False
e169e09ed7a6,0.444,False
b7e0b14c6da3,0.444,False
a0c4be288852,0.444,False
fa41ac256086,0.444,False
560abac47e37,0.444,False
9fdd2352fa30,0.444,False
beb987289c41,0.444,False
2298c297779b,0.444,False
7946820b1e1d,0.444,False
6df014de5f8b,0.444,False
4d928c02dcd6,0.444,False
7f40126c2640,0.444,False
5a69587253dd,0.444,False
35f917847579,0.444,False
989f0f9f5c4a,0.444,False
4e9aca6806c9,0.444,False
18859b33e1d8,0.444,False
9c1b7c674588,0.444,False
9d40d7fd6dc6,0.444,False
1f201b24b166,0.444,False
cb5e4ff28c31,0.444,False
bc19154650ae,0.444,False
43c814d6bc75,0.444,False
563a9ce76ea4,0.444,False
826a462c23dc,0.444,False
f0d8aeff119b,0.443,False
56b30dcfd309,0.443,False
d8a4ce363a8f,0.443,False
0bca0b8b68a7,0.443,False
6aa46f85dc51,0.443,False
104da8d6e33f,0.443,False
e9bb407f9fab,0.443,False
98a54f52fbe7,0.443,False
6f9630c7ac8f,0.443,False
d667a65cfc99,0.443,False
c20ee984269d,0.443,False
6e7d0b603016,0.443,False
dff7029fd31b,0.443,False
b45db5d1a616,0.443,False
56fb1ce92505,0.443,False
ecb59b9ef9ea,0.443,False
6b1cee6880f0,0.443,False
af6fc8b50207,0.443,False
88f3c32ddd8b,0.443,False
6d1ce2c83fc4,0.443,False
7c5fe16533ae,0.443,False
c16047990edf,0.443,False
b67dd7b31527,0.443,False
1e61b67b0a17,0.443,False
8b4e847d7711,0.443,False
f99bd9829f09,0.443,False
e2bd9b129ddc,0.443,False
e21a16dac00b,0.443,False
a49877a1cdf4,0.443,False
974513751e93,0.443,False
fb440aa1fa94,0.443,False
0579a94c261b,0.443,False
8c55727f8a2b,0.442,False
5a9bf097d7de,0.442,False
50cfe8760af2,0.442,False
598b14b0510a,0.442,False
6530fde1e66e,0.442,False
64ecd77e9dfc,0.442,False
8b50ecaa590d,0.442,False
44916348603b,0.442,False
f7e76fbb9165,0.442,False
cba9458ee9d9,0.442,False
09f5adb12c4f,0.442,False
f9d00a41613a,0.442,False
58ad590ba16c,0.442,False
cc76167a0639,0.442,False
932dcd035903,0.442,False
db8699c1a965,0.442,False
bd510fa4a9ef,0.442,False
e89130fd5bd3,0.442,False
32c2b4cc6532,0.442,False
61711bef0ec7,0.442,False
77ee4564f14d,0.442,False
715c13dc1e8f,0.442,False
2d02c198b3dd,0.442,False
1f60db63130f,0.442,False
7b1dcebb5d92,0.442,False
8f661ed94468,0.442,False
c6202737d73a,0.442,False
002d13f66ffe,0.442,False
e5f9d6e5c1ec,0.442,False
d97583621956,0.442,False
7aca1f8a5337,0.442,False
f3286793e941,0.442,False
f115226c81e9,0.442,False
b7036a1e64b2,0.442,False
6225b75483f1,0.442,False
41955ca3b86b,0.442,False
0beee8c7705a,0.442,False
a38d872d84fa,0.442,False
153b7ef6a7af,0.442,False
92efae126c97,0.441,False
aec34bffe40f,0.441,False
759cfb59c864,0.441,False
75ca572ec0df,0.441,False
88c71e80a2ec,0.441,False
b9db98972ec0,0.441,False
45733e26288b,0.441,False
8bbaa960c4a7,0.441,False
005607c5c8ec,0.441,False
22965ca8572f,0.441,False
7d73e965e0cd,0.441,False
9f340576dbba,0.441,False
a6584f3e2919,0.441,False
b343f3b74bac,0.441,False
7dfb5b3132a8,0.441,False
30fd4a7667c9,0.441,False
2088e269e90a,0.441,False
48b0ee07b3fc,0.441,False
8d26ea998d00,0.441,False
b56345e4c8fd,0.441,False
602cb8ff914b,0.441,False
2fb6c27e819e,0.441,False
2de88f6a3840,0.441,False
7b2f48836dcd,0.441,False
9bac5acbe0f8,0.441,False
342a93bd44b6,0.441,False
d3be94816f38,0.441,False
15eb0dea1abe,0.441,False
9a78e2fc9a01,0.441,False
5493b7612547,0.441,False
d4a14f726b27,0.441,False
6db42873705c,0.441,False
8837eeb31785,0.441,False
06326b402ae6,0.441,False
243be3a72958,0.441,False
dc6444e94bb7,0.441,False
0e03c638ff3e,0.441,False
403e2e396772,0.441,False
b250a6dac6e8,0.441,False
5eef4889a90c,0.441,False
f77225ab2642,0.441,False
e192b1b13580,0.441,False
d2559a3a1fb7,0.441,False
1df0370a1e41,0.44,False
a63642b2aa97,0.44,False
b5b1f0625a4d,0.44,False
6a30f57bd60f,0.44,False
dd9b524b28f5,0.44,False
b5e3c423a999,0.44,False
2038fd07ade5,0.44,False
c524a35d04ba,0.44,False
0d0e8de3e617,0.44,False
1493c45bc756,0.44,False
979f6d182de9,0.44,False
98a356afa5b4,0.44,False
a8a7e2c5ea57,0.44,False
8269dc894c4b,0.44,False
6173ff808cc0,0.44,False
6a562d6c76f2,0.44,False
c321fb6c556c,0.44,False
109c0348911d,0.44,False
5ad9d9ee4a8f,0.44,False
c6b8a4a59e52,0.44,False
92c8d2ac0517,0.44,False
773480022735,0.44,False
cc70e55a6ad4,0.44,False
934ebee11da3,0.44,False
46130c38d5a5,0.439,False
0812152dfab7,0.439,False
42b1a84fd0b6,0.439,False
5074272c5fe2,0.439,False
8ecbe06c367e,0.439,False
8d3059bf5501,0.439,False
48305413bb9b,0.439,False
2fb6c17f5faa,0.439,False
2e39f743f592,0.439,False
2db4693c726a,0.439,False
9f41d660e305,0.439,False
3013f5253008,0.439,False
a5d14b4da24a,0.439,False
7d3da0687a3a,0.439,False
d6bdd510f0d2,0.439,False
1d888968f621,0.439,False
a8013e8e7202,0.439,False
422456730710,0.439,False
451b095199fc,0.439,False
c81e4555be3d,0.439,False
9294dab4f5cc,0.439,False
bb93480c79a2,0.439,False
ed7da7599273,0.439,False
b4b117a2aca2,0.439,False
e1744fc70455,0.439,False
e1082fa2401a,0.439,False
adec6115aed4,0.439,False
6004daef48ae,0.439,False
36e2fd2654cc,0.439,False
ea071a4c64ad,0.439,False
b69740d96102,0.439,False
47c11ef69389,0.438,False
47d2f7f2488e,0.438,False
2992f5b2ca99,0.438,False
5ac49ba4402f,0.438,False
92718173d8c1,0.438,False
f87d17490c0b,0.438,False
ae35331e94d3,0.438,False
43a65da8d8b5,0.438,False
92c19829e1dc,0.438,False
8873c406cc75,0.438,False
8a36eff30d8c,0.438,False
076c779ab200,0.438,False
980f87c310a2,0.438,False
c2691bd9f879,0.438,False
699b18d83054,0.438,False
f4df5fe32291,0.438,False
cc24f27416e6,0.438,False
f529452cc106,0.438,False
cd516d15eb5c,0.438,False
6c6468038c3d,0.438,False
69b912dfc4be,0.438,False
3e926c1dbe40,0.438,False
c2004c37b13c,0.438,False
163bf12c39bc,0.438,False
39461d2b2585,0.438,False
d8e1a7c73b67,0.438,False
54442cb64f72,0.438,False
dbd65eb8ab53,0.438,False
31e4dc9acdab,0.438,False
a6a279859910,0.438,False
a635c17f60d2,0.438,False
30549f00405a,0.438,False
d8e7ddd08733,0.438,False
c0a843f9da0f,0.438,False
be12eed970be,0.438,False
20335f1f9765,0.438,False
49ef2c0a4f0f,0.438,False
c551b21da752,0.438,False
49a6a6307009,0.437,False
4593ab77e36b,0.437,False
5b228235d559,0.437,False
df44a993b9ca,0.437,False
5053b7535ee7,0.437,False
fa001f4949d3,0.437,False
0656d1086bcc,0.437,False
bdb87cbf4bf0,0.437,False
89a938e40106,0.437,False
f920896a77cb,0.437,False
44b9ad3a3550,0.437,False
ccfb67704b80,0.437,False
4e6a4ecd99b0,0.437,False
93763828320e,0.437,False
212aa800d5cd,0.437,False
43f243b9a43c,0.437,False
1df0e9ba91e1,0.437,False
25ebd129eb24,0.437,False
0df0cba3a1c5,0.437,False
d7ef186369bc,0.437,False
8f0e1f345b72,0.437,False
a8aa198e2349,0.437,False
bc126b94584b,0.437,False
6465983309fa,0.437,False
bc4963eff785,0.437,False
8121cbd3c6bb,0.437,False
c3543e53c25a,0.437,False
9a39c0f65ca8,0.437,False
cfa1baa2e3c6,0.437,False
56fc6872d3d1,0.437,False
1906d26f2eb4,0.437,False
c37e4cc3aa49,0.437,False
3f4f0547f0ed,0.437,False
cc7e0c444d6d,0.437,False
df66d7d9b50f,0.436,False
8b2fcf0e8a40,0.436,False
4ef1bdf0a750,0.436,False
9b420f715753,0.436,False
e8cadb1ebeaf,0.436,False
32e8f6dd1327,0.436,False
77a970ab16af,0.436,False
e2ebf85b4228,0.436,False
34666f657b2a,0.436,False
b621b4d65068,0.436,False
5573a1305314,0.436,False
b318b06e1f8f,0.436,False
8140f8988baf,0.436,False
96bf2b6cdca5,0.436,False
a87363c369b9,0.436,False
96664d59778c,0.436,False
a913dae21101,0.436,False
f2c1718c7a4c,0.436,False
5e9aa568dd58,0.436,False
ad1bc9287adc,0.436,False
a6182d7a1b1b,0.436,False
d290634927ea,0.436,False
d4576ae72922,0.436,False
ef8704daf4d9,0.436,False
73a7ab49aaa3,0.435,False
d3282b3eb589,0.435,False
a4404a7ac13d,0.435,False
f2dccd141adb,0.435,False
31bb4c8cae52,0.435,False
d21f2bd73c20,0.435,False
bc0bf5c64592,0.435,False
b4855e5cb274,0.435,False
c5090eea7c53,0.435,False
31b6cc9250ed,0.435,False
576032fa6755,0.435,False
1664f753ee5a,0.435,False
4d0fe3a6cbb2,0.435,False
9d3631b64e7c,0.435,False
d8403de4c1da,0.435,False
420405927021,0.435,False
e59fa3c151fe,0.435,False
ae27ddbdce86,0.435,False
93d1f1f91fa7,0.435,False
cce25085c7f7,0.435,False
1b12bc220d76,0.435,False
1b6fb39ba437,0.435,False
db33388ece37,0.434,False
b31b319ce734,0.434,False
6f24a463e706,0.434,False
e36e269c0288,0.434,False
e139b2212474,0.434,False
2ac18bb5c2b1,0.434,False
7c820a9d4bee,0.434,False
291781537a05,0.434,False
27521ee62ec6,0.434,False
416273ee6e7b,0.434,False
3157e4a2b1ab,0.434,False
4e8da0830285,0.434,False
0a9f2bc0877e,0.434,False
beca04424b9d,0.434,False
205dc407a7b7,0.434,False
7635c4a2f97e,0.434,False
bfe6b8f205c9,0.434,False
e837316bc2ce,0.434,False
9d76601b2b9b,0.434,False
28255e67855f,0.434,False
63f70858a9f9,0.434,False
a9b7e8dc8efc,0.434,False
d24a344fb621,0.434,False
b6a45fcd92e8,0.434,False
7ff084f8897c,0.434,False
35892e1abb7f,0.434,False
c2b420f951a9,0.434,False
c596b03f869f,0.434,False
b074c409e0a7,0.434,False
a021282757eb,0.434,False
8cecbf700a06,0.434,False
6137e70b7d94,0.434,False
3d3434c82892,0.434,False
3f8e63beb40f,0.434,False
e94fbcd270ae,0.434,False
95a9e4ea3b1c,0.434,False
9560165c6499,0.434,False
ce5c95360cee,0.434,False
c22e408351cb,0.433,False
9a1e4256ccf2,0.433,False
d160246c3790,0.433,False
abe1a6fc63af,0.433,False
69bd53b52910,0.433,False
b4bc18089eee,0.433,False
122cddaa8d9f,0.433,False
5d18f974ea3f,0.433,False
c2a184435e20,0.433,False
61432e50487f,0.433,False
03ec2e0ce9e4,0.433,False
aa63202598c5,0.433,False
a437a0542b57,0.433,False
24c317ac81f0,0.433,False
6c9aa27f03b5,0.433,False
faa8701a5d6c,0.433,False
2a02533e008e,0.433,False
c0992d511343,0.433,False
7d659d760249,0.433,False
1e3b1ae4e149,0.433,False
2a90d855edc9,0.433,False
bebd61e88b2a,0.433,False
66c8a181c9f2,0.433,False
4b63f007a204,0.433,False
3007e673928a,0.433,False
ad9c3422a22b,0.433,False
44d8b3b5303e,0.433,False
8dd1b09e945b,0.433,False
2f026d9487a6,0.433,False
8e16c285e213,0.433,False
e54eff314312,0.433,False
6b4855a1310c,0.433,False
c8009f138bfb,0.432,False
defde9f8f8f6,0.432,False
605a108999cd,0.432,False
c7f3918d551e,0.432,False
8b91acad0700,0.432,False
50a51746366d,0.432,False
bfb2ed57f67d,0.432,False
bf7e9cbc7525,0.432,False
4b8ceccafcb7,0.432,False
47356fd4b28e,0.432,False
74f404e5bacf,0.432,False
f62853a1caa6,0.432,False
e6d46c7b8b8f,0.432,False
f78627ecf404,0.432,False
af7519f1d3ed,0.432,False
98686ab068c8,0.432,False
8f218d4544c8,0.432,False
7e2b948cadce,0.432,False
f31be30c9cc4,0.432,False
e15224f52069,0.432,False
139450e36ebd,0.432,False
76fd8689dab8,0.432,False
1d3fd6547582,0.432,False
aa261a1a3889,0.432,False
73d775ae9621,0.432,False
aa39082d2cf2,0.432,False
743347598f0b,0.432,False
4ccfcde41b96,0.431,False
1602c79bb8e7,0.431,False
31ffaa3fe982,0.431,False
d4104cb234cc,0.431,False
c9d032b52898,0.431,False
dd3d2546be77,0.431,False
91dc0e88f38a,0.431,False
000e291ba405,0.431,False
05faaade10fb,0.431,False
f9516339c286,0.431,False
99d8eb19bcee,0.431,False
4ff23c9b9a44,0.431,False
fbffd15f7224,0.431,False
0d3466d22586,0.431,False
7e39ec08a187,0.431,False
7dc50176c3f4,0.431,False
701249a5dc90,0.431,False
8853fb3af6c4,0.431,False
424f615f166b,0.431,False
948c1225d0fe,0.431,False
641f2e066f0d,0.431,False
aa34a8a65f91,0.431,False
55b6d0eb13b8,0.431,False
abbacf91aed2,0.431,False
f47b802bc44a,0.431,False
a3ca38bb074e,0.431,False
4e6f321d261f,0.43,False
ccad8895dd35,0.43,False
66c419726ed4,0.43,False
88574c5d667c,0.43,False
dad65d9c8e8f,0.43,False
f9afdafff599,0.43,False
fdc9feea2fa5,0.43,False
21ae561908b9,0.43,False
752632128c55,0.43,False
4fe466583f00,0.43,False
689bf518cb57,0.43,False
ad39461f46d2,0.43,False
bda7a9f62cd9,0.43,False
f0f8446cd96c,0.43,False
526cd63ea51e,0.43,False
3fb79ce2b6b2,0.43,False
100d914d6f29,0.43,False
3ec983b3bb8f,0.43,False
85650c65b2b3,0.43,False
b6ef807abf20,0.43,False
d0147cdc7b7e,0.43,False
9ae0e72d0393,0.43,False
9719264097fd,0.43,False
11ef36ca9403,0.43,False
3bd240233cd4,0.43,False
81954b5acc97,0.43,False
c6fe04c22f50,0.429,False
c9e26ee995eb,0.429,False
4a95c1e0f5cc,0.429,False
24d1bce5f3ce,0.429,False
7cd33ce6f062,0.429,False
d26f96ddeff0,0.429,False
297ba6d48682,0.429,False
7abac0291eac,0.429,False
9197f0db52be,0.429,False
a6e7913ddcdf,0.429,False
100cc0ef256b,0.429,False
d767e7eb9c70,0.429,False
02aff4c18b68,0.429,False
b70a5f64998a,0.429,False
3fd19b94c809,0.429,False
0f2f2d4aae66,0.429,False
f3a9f2aeb7a0,0.429,False
586b3d229214,0.429,False
